X Y TOP_RDG BOTTOM_RDG VRT_GRAD TIME DATE LINE MARK
98 138 29718.7 29719.6 1.475 08:36:34.00 12/19/22 24 176
98 137 29713.9 29718.1 6.885 08:36:16.00 12/19/22 24 174
98 136 29711.2 29717.6 10.492 08:35:54.00 12/19/22 24 172
98 135 29713.6 29716.3 4.426 08:35:38.00 12/19/22 24 170
98 134 29715.9 29716.5 0.984 08:35:25.00 12/19/22 24 168
98 133 29715.8 29716.6 1.311 08:35:13.00 12/19/22 24 166
98 132 29717.3 29718 1.148 08:34:59.00 12/19/22 24 164
98 131 29719.4 29718.9 -0.82 08:34:47.00 12/19/22 24 162
98 130 29723.2 29720.2 -4.918 08:34:35.00 12/19/22 24 160
97 139 29719.2 29721.3 3.443 08:33:40.00 12/19/22 23 158
97 138 29713 29720 11.475 08:33:09.00 12/19/22 23 156
97 137 29712.8 29718.2 8.852 08:32:41.00 12/19/22 23 154
97 136 29711.5 29716.7 8.525 08:32:20.00 12/19/22 23 152
97 135 29712.1 29716.2 6.721 08:32:03.00 12/19/22 23 150
97 134 29715.1 29716.8 2.787 08:31:47.00 12/19/22 23 148
97 133 29715.4 29718 4.262 08:31:35.00 12/19/22 23 146
97 132 29716.6 29718.6 3.279 08:31:15.00 12/19/22 23 144
97 131 29721.7 29720 -2.787 08:31:04.00 12/19/22 23 142
97 130 29724.8 29720.5 -7.049 08:30:52.00 12/19/22 23 140
96 139 29719.2 29722.8 5.902 08:30:20.00 12/19/22 22 138
96 138 29719 29721.2 3.607 08:29:41.00 12/19/22 22 136
96 137 29709.8 29719.1 15.246 08:29:11.00 12/19/22 22 134
96 136 29708.9 29717.4 13.934 08:28:50.00 12/19/22 22 132
96 135 29714.3 29716.2 3.115 08:28:38.00 12/19/22 22 130
96 134 29715.1 29717.2 3.443 08:28:20.00 12/19/22 22 128
96 133 29716.6 29718.4 2.951 08:27:59.00 12/19/22 22 126
96 132 29718.1 29720.1 3.279 08:27:47.00 12/19/22 22 124
96 131 29722.9 29721.2 -2.787 08:27:33.00 12/19/22 22 122
96 130 29727.1 29723.2 -6.393 08:26:59.00 12/19/22 22 120
95 139 29721.6 29724.9 5.41 08:25:55.00 12/19/22 21 118
95 138 29720.1 29722.4 3.77 08:25:31.00 12/19/22 21 116
95 137 29715.7 29721.2 9.016 08:25:03.00 12/19/22 21 114
95 136 29718.7 29719.3 0.984 08:24:48.00 12/19/22 21 112
95 135 29713.4 29718.8 8.852 08:24:33.00 12/19/22 21 110
95 134 29714.9 29719.5 7.541 08:24:22.00 12/19/22 21 108
95 133 29719.2 29720.6 2.295 08:24:10.00 12/19/22 21 106
95 132 29722.8 29722.3 -0.82 08:23:55.00 12/19/22 21 104
95 131 29726.3 29723.8 -4.098 08:23:44.00 12/19/22 21 102
95 130 29728.6 29725.6 -4.918 08:23:31.00 12/19/22 21 100
94 139 29724.3 29726.8 4.098 08:22:52.00 12/19/22 20 98
94 138 29724.9 29725.7 1.311 08:22:36.00 12/19/22 20 96
94 137 29721.3 29724.2 4.754 08:22:16.00 12/19/22 20 94
94 136 29721.1 29722.7 2.623 08:21:52.00 12/19/22 20 92
94 135 29716.9 29721.5 7.541 08:21:28.00 12/19/22 20 90
94 134 29722.9 29721.7 -1.967 08:21:05.00 12/19/22 20 88
94 133 29724.8 29723.1 -2.787 08:20:48.00 12/19/22 20 86
94 132 29719.4 29724.9 9.016 08:20:28.00 12/19/22 20 84
94 131 29728.6 29726.5 -3.443 08:20:14.00 12/19/22 20 82
94 130 29732.5 29727.2 -8.689 08:20:01.00 12/19/22 20 80
93 139 29729.6 29728.8 -1.311 08:18:56.00 12/19/22 19 78
93 138 29725.8 29729.3 5.738 08:18:45.00 12/19/22 19 76
93 137 29725.5 29728.4 4.754 08:18:32.00 12/19/22 19 74
93 136 29727 29726.8 -0.328 08:18:09.00 12/19/22 19 72
93 135 29719.9 29725.8 9.672 08:17:45.00 12/19/22 19 70
93 134 29719.2 29725.5 10.328 08:17:33.00 12/19/22 19 68
93 133 29721.1 29726.3 8.525 08:17:17.00 12/19/22 19 66
93 132 29726.8 29727.5 1.148 08:17:01.00 12/19/22 19 64
93 131 29729.6 29729 -0.984 08:16:48.00 12/19/22 19 62
93 130 29734.2 29729.6 -7.541 08:16:34.00 12/19/22 19 60
92 139 29725.6 29731.5 9.672 08:15:58.00 12/19/22 18 58
92 138 29729.7 29732.3 4.262 08:15:42.00 12/19/22 18 56
92 137 29732.1 29731.5 -0.984 08:15:28.00 12/19/22 18 54
92 136 29731.4 29730.4 -1.639 08:15:16.00 12/19/22 18 52
92 135 29725.5 29729.2 6.066 08:15:03.00 12/19/22 18 50
92 134 29725.2 29727.7 4.098 08:14:46.00 12/19/22 18 48
92 133 29723.6 29728.3 7.705 08:14:30.00 12/19/22 18 46
92 132 29727 29729.9 4.754 08:14:14.00 12/19/22 18 44
92 131 29729.6 29731.3 2.787 08:13:56.00 12/19/22 18 42
92 130 29739.2 29732.4 -11.148 08:12:39.00 12/19/22 18 40
91 139 29729.5 29734 7.377 08:11:29.00 12/19/22 17 38
91 138 29737.5 29734.3 -5.246 08:11:04.00 12/19/22 17 36
91 137 29734.6 29734.8 0.328 08:10:47.00 12/19/22 17 34
91 136 29735.2 29734.1 -1.803 08:10:35.00 12/19/22 17 32
91 135 29734.8 29732.6 -3.607 08:10:22.00 12/19/22 17 30
91 134 29732.1 29731.8 -0.492 08:10:08.00 12/19/22 17 28
91 133 29729.7 29731.4 2.787 08:09:50.00 12/19/22 17 26
91 132 29731.1 29731.6 0.82 08:09:34.00 12/19/22 17 24
91 131 29732 29732.8 1.311 08:09:21.00 12/19/22 17 22
91 130 29736 29732.2 -6.23 08:09:07.00 12/19/22 17 20
90 139 29738.6 29734.8 -6.23 08:08:20.00 12/19/22 16 18
90 138 29739.6 29736.4 -5.246 08:08:07.00 12/19/22 16 16
90 137 29743.3 29737 -10.328 08:07:55.00 12/19/22 16 14
90 136 29741.1 29737.3 -6.23 08:07:43.00 12/19/22 16 12
90 135 29741.7 29736.8 -8.033 08:07:28.00 12/19/22 16 10
90 134 29739.2 29735.8 -5.574 08:07:11.00 12/19/22 16 8
90 133 29736.7 29734.3 -3.934 08:06:55.00 12/19/22 16 6
90 132 29737 29734.7 -3.77 08:06:38.00 12/19/22 16 4
90 131 29738.8 29735.4 -5.574 08:06:25.00 12/19/22 16 2
90 130 29738.2 29733.7 -7.377 08:06:09.00 12/19/22 16 0
179 139 29640.3 29639.6 -1.148 15:51:38.00 12/19/22 46 598
179 138 29629.5 29629.6 0.164 15:51:26.00 12/19/22 46 596
179 137 29622.9 29621.4 -2.459 15:51:15.00 12/19/22 46 594
179 136 29614.5 29609.9 -7.541 15:51:00.00 12/19/22 46 592
179 135 29594.2 29597.7 5.738 15:50:48.00 12/19/22 46 590
179 134 29577.4 29585.3 12.951 15:50:35.00 12/19/22 46 588
179 133 29574.2 29587.6 21.967 15:50:23.00 12/19/22 46 586
179 132 29578 29593.6 25.574 15:50:12.00 12/19/22 46 584
179 131 29585.9 29596.9 18.033 15:50:02.00 12/19/22 46 582
179 130 29595.7 29604.5 14.426 15:49:51.00 12/19/22 46 580
178 139 29635.9 29638.1 3.607 15:49:17.00 12/19/22 45 578
178 138 29625.3 29627.4 3.443 15:49:06.00 12/19/22 45 576
178 137 29620.5 29619.2 -2.131 15:48:56.00 12/19/22 45 574
178 136 29610.4 29610.2 -0.328 15:48:43.00 12/19/22 45 572
178 135 29596.3 29598.8 4.098 15:48:32.00 12/19/22 45 570
178 134 29582.9 29590.9 13.115 15:48:19.00 12/19/22 45 568
178 133 29581.5 29592.4 17.869 15:48:01.00 12/19/22 45 566
178 132 29582.2 29595.3 21.475 15:47:49.00 12/19/22 45 564
178 131 29590.9 29600.9 16.393 15:47:36.00 12/19/22 45 562
178 130 29601.7 29609.2 12.295 15:47:19.00 12/19/22 45 560
177 139 29632.7 29634.1 2.295 15:46:41.00 12/19/22 44 558
177 138 29624.3 29625.8 2.459 15:46:29.00 12/19/22 44 556
177 137 29619.7 29618.3 -2.295 15:46:10.00 12/19/22 44 554
177 136 29607.3 29607.2 -0.164 15:45:57.00 12/19/22 44 552
177 135 29593.3 29598.3 8.197 15:45:45.00 12/19/22 44 550
177 134 29582.3 29593.9 19.016 15:45:27.00 12/19/22 44 548
177 133 29582.6 29594.3 19.18 15:45:15.00 12/19/22 44 546
177 132 29585.4 29598 20.656 15:44:59.00 12/19/22 44 544
177 131 29592.8 29602.4 15.738 15:44:48.00 12/19/22 44 542
177 130 29602.7 29611.6 14.59 15:44:36.00 12/19/22 44 540
176 139 29631.7 29632.2 0.82 15:42:56.00 12/19/22 43 538
176 138 29622.5 29623.4 1.475 15:42:42.00 12/19/22 43 536
176 137 29615.6 29615 -0.984 15:42:27.00 12/19/22 43 534
176 136 29604.3 29606 2.787 15:42:11.00 12/19/22 43 532
176 135 29592.6 29597.6 8.197 15:41:54.00 12/19/22 43 530
176 134 29584.6 29593.9 15.246 15:41:35.00 12/19/22 43 528
176 133 29583.9 29596.1 20 15:41:20.00 12/19/22 43 526
176 132 29587.9 29598.5 17.377 15:41:07.00 12/19/22 43 524
176 131 29594.7 29604 15.246 15:40:56.00 12/19/22 43 522
176 130 29605.7 29612.4 10.984 15:40:45.00 12/19/22 43 520
175 139 29632.8 29631.8 -1.639 15:40:10.00 12/19/22 42 518
175 138 29622.5 29622.8 0.492 15:39:58.00 12/19/22 42 516
175 137 29612.4 29613.3 1.475 15:39:36.00 12/19/22 42 514
175 136 29600.2 29603.8 5.902 15:39:17.00 12/19/22 42 512
175 135 29592.6 29599.3 10.984 15:39:03.00 12/19/22 42 510
175 134 29584.4 29594.9 17.213 15:38:48.00 12/19/22 42 508
175 133 29585.2 29597.2 19.672 15:38:36.00 12/19/22 42 506
175 132 29588.6 29601 20.328 15:38:24.00 12/19/22 42 504
175 131 29597.3 29606.4 14.918 15:38:11.00 12/19/22 42 502
175 130 29608 29615.1 11.639 15:37:56.00 12/19/22 42 500
174 139 29633.5 29632.6 -1.475 15:37:21.00 12/19/22 41 498
174 138 29623.6 29623 -0.984 15:37:07.00 12/19/22 41 496
174 137 29611.7 29613.6 3.115 15:36:41.00 12/19/22 41 494
174 136 29601.8 29605.9 6.721 15:36:25.00 12/19/22 41 492
174 135 29590.6 29598.4 12.787 15:36:04.00 12/19/22 41 490
174 134 29586.8 29599.3 20.492 15:35:44.00 12/19/22 41 488
174 133 29587.5 29599.3 19.344 15:35:29.00 12/19/22 41 486
174 132 29591.6 29602.9 18.525 15:35:16.00 12/19/22 41 484
174 131 29598.6 29607.6 14.754 15:35:04.00 12/19/22 41 482
174 130 29611.1 29616.7 9.18 15:34:52.00 12/19/22 41 480
173 139 29634.1 29632.7 -2.295 15:34:07.00 12/19/22 40 478
173 138 29625.1 29623.5 -2.623 15:33:43.00 12/19/22 40 476
173 137 29611.9 29615.5 5.902 15:33:29.00 12/19/22 40 474
173 136 29600.4 29606.5 10 15:33:14.00 12/19/22 40 472
173 135 29592.2 29601.2 14.754 15:32:58.00 12/19/22 40 470
173 134 29588.9 29600.3 18.689 15:32:46.00 12/19/22 40 468
173 133 29589.8 29601.1 18.525 15:32:28.00 12/19/22 40 466
173 132 29593.3 29604.2 17.869 15:32:16.00 12/19/22 40 464
173 131 29601.5 29609.7 13.443 15:32:05.00 12/19/22 40 462
173 130 29611.6 29617 8.852 15:31:53.00 12/19/22 40 460
172 139 29631.8 29632.7 1.475 15:31:22.00 12/19/22 39 458
172 138 29622.5 29624 2.459 15:31:02.00 12/19/22 39 456
172 137 29612.5 29615.8 5.41 15:30:47.00 12/19/22 39 454
172 136 29603.1 29610 11.311 15:30:34.00 12/19/22 39 452
172 135 29595.7 29604.6 14.59 15:30:18.00 12/19/22 39 450
172 134 29593.2 29603.1 16.23 15:30:05.00 12/19/22 39 448
172 133 29593.9 29603.9 16.393 15:29:52.00 12/19/22 39 446
172 132 29597.5 29606.1 14.098 15:29:39.00 12/19/22 39 444
172 131 29603.9 29610.8 11.311 15:29:26.00 12/19/22 39 442
172 130 29610.8 29617.4 10.82 15:29:13.00 12/19/22 39 440
171 139 29631 29633 3.279 15:28:28.00 12/19/22 38 438
171 138 29622.1 29626 6.393 15:28:17.00 12/19/22 38 436
171 137 29613.6 29618.1 7.377 15:28:02.00 12/19/22 38 434
171 136 29604.7 29612.4 12.623 15:27:50.00 12/19/22 38 432
171 135 29599.5 29608.1 14.098 15:27:36.00 12/19/22 38 430
171 134 29597.3 29606.4 14.918 15:27:23.00 12/19/22 38 428
171 133 29597.7 29606.4 14.262 15:27:09.00 12/19/22 38 426
171 132 29600.9 29608.6 12.623 15:26:55.00 12/19/22 38 424
171 131 29606.9 29612.6 9.344 15:26:41.00 12/19/22 38 422
171 130 29612.7 29618.3 9.18 15:26:28.00 12/19/22 38 420
170 139 29633.1 29634.9 2.951 15:25:51.00 12/19/22 37 418
170 138 29624.5 29627.3 4.59 15:25:39.00 12/19/22 37 416
170 137 29616.2 29621 7.869 15:25:26.00 12/19/22 37 414
170 136 29607.1 29614.6 12.295 15:25:08.00 12/19/22 37 412
170 135 29602.6 29611.5 14.59 15:24:57.00 12/19/22 37 410
170 134 29600.6 29610 15.41 15:24:43.00 12/19/22 37 408
170 133 29601.2 29609.4 13.443 15:24:31.00 12/19/22 37 406
170 132 29603.2 29611 12.787 15:24:20.00 12/19/22 37 404
170 131 29607.4 29614.1 10.984 15:24:08.00 12/19/22 37 402
170 130 29614.3 29618.4 6.721 15:23:55.00 12/19/22 37 400
169 139 29636.1 29637.6 2.459 15:23:19.00 12/19/22 36 398
169 138 29626.7 29630.5 6.23 15:23:05.00 12/19/22 36 396
169 137 29620.2 29624.2 6.557 15:22:53.00 12/19/22 36 394
169 136 29611.2 29618.1 11.311 15:22:39.00 12/19/22 36 392
169 135 29605.7 29614.1 13.77 15:22:25.00 12/19/22 36 390
169 134 29603.1 29611.4 13.607 15:22:07.00 12/19/22 36 388
169 133 29603.7 29611.7 13.115 15:21:55.00 12/19/22 36 386
169 132 29605.3 29612.6 11.967 15:21:45.00 12/19/22 36 384
169 131 29608.8 29615 10.164 15:21:33.00 12/19/22 36 382
169 130 29612 29618.1 10 15:21:22.00 12/19/22 36 380
168 139 29637.9 29638.6 1.148 15:20:46.00 12/19/22 35 378
168 138 29628.5 29631.8 5.41 15:20:33.00 12/19/22 35 376
168 137 29620.5 29626 9.016 15:20:22.00 12/19/22 35 374
168 136 29614.1 29620.6 10.656 15:20:08.00 12/19/22 35 372
168 135 29611.4 29616 7.541 15:19:54.00 12/19/22 35 370
168 134 29606.1 29613.6 12.295 15:19:38.00 12/19/22 35 368
168 133 29605.9 29613.2 11.967 15:19:25.00 12/19/22 35 366
168 132 29608.5 29614.6 10 15:19:14.00 12/19/22 35 364
168 131 29611.4 29616.7 8.689 15:19:02.00 12/19/22 35 362
168 130 29615.2 29618.3 5.082 15:18:51.00 12/19/22 35 360
167 139 29639.7 29640.8 1.803 15:18:13.00 12/19/22 34 358
167 138 29631.9 29633.8 3.115 15:18:02.00 12/19/22 34 356
167 137 29624 29628 6.557 15:17:49.00 12/19/22 34 354
167 136 29617.2 29623 9.508 15:17:38.00 12/19/22 34 352
167 135 29612.3 29619.6 11.967 15:17:26.00 12/19/22 34 350
167 134 29608.8 29616.6 12.787 15:17:09.00 12/19/22 34 348
167 133 29606.2 29616.3 16.557 15:16:55.00 12/19/22 34 346
167 132 29611 29616.8 9.508 15:16:40.00 12/19/22 34 344
167 131 29614.2 29618.9 7.705 15:16:25.00 12/19/22 34 342
167 130 29616.9 29620.3 5.574 15:16:14.00 12/19/22 34 340
166 139 29642.1 29642.8 1.148 15:15:36.00 12/19/22 33 338
166 138 29635.2 29636.6 2.295 15:15:24.00 12/19/22 33 336
166 137 29627.6 29630.7 5.082 15:15:13.00 12/19/22 33 334
166 136 29620 29624 6.557 15:14:56.00 12/19/22 33 332
166 135 29614.5 29621.8 11.967 15:14:44.00 12/19/22 33 330
166 134 29607.3 29620.5 21.639 15:14:28.00 12/19/22 33 328
166 133 29613.1 29619.4 10.328 15:14:07.00 12/19/22 33 326
166 132 29614.9 29619.8 8.033 15:13:55.00 12/19/22 33 324
166 131 29617.2 29620.8 5.902 15:13:45.00 12/19/22 33 322
166 130 29619.6 29622.1 4.098 15:13:32.00 12/19/22 33 320
165 139 29643.1 29643.9 1.311 15:12:33.00 12/19/22 32 318
165 138 29636.1 29638.3 3.607 15:12:21.00 12/19/22 32 316
165 137 29630.9 29633.2 3.77 15:12:08.00 12/19/22 32 314
165 136 29622 29627.1 8.361 15:11:54.00 12/19/22 32 312
165 135 29619.4 29624.5 8.361 15:11:40.00 12/19/22 32 310
165 134 29616.8 29622.2 8.852 15:11:29.00 12/19/22 32 308
165 133 29616 29621.9 9.672 15:11:15.00 12/19/22 32 306
165 132 29617.9 29622.2 7.049 15:11:04.00 12/19/22 32 304
165 131 29620.5 29622.6 3.443 15:10:53.00 12/19/22 32 302
165 130 29620.8 29622.3 2.459 15:10:43.00 12/19/22 32 300
164 139 29645 29644.8 -0.328 15:10:14.00 12/19/22 31 298
164 138 29638.2 29639.6 2.295 15:10:02.00 12/19/22 31 296
164 137 29632.7 29633.7 1.639 15:09:50.00 12/19/22 31 294
164 136 29628.6 29631.1 4.098 15:09:35.00 12/19/22 31 292
164 135 29623.3 29628.1 7.869 15:09:23.00 12/19/22 31 290
164 134 29620.5 29625.5 8.197 15:09:09.00 12/19/22 31 288
164 133 29619.8 29625 8.525 15:08:57.00 12/19/22 31 286
164 132 29621.6 29625.5 6.393 15:08:44.00 12/19/22 31 284
164 131 29624.1 29625.2 1.803 15:08:32.00 12/19/22 31 282
164 130 29622.2 29621.2 -1.639 15:08:15.00 12/19/22 31 280
163 139 29645.5 29646 0.82 15:07:16.00 12/19/22 30 278
163 138 29640.4 29641.7 2.131 15:07:05.00 12/19/22 30 276
163 137 29635.3 29637.1 2.951 15:06:51.00 12/19/22 30 274
163 136 29631.1 29634.3 5.246 15:06:39.00 12/19/22 30 272
163 135 29629.1 29631.4 3.77 15:06:29.00 12/19/22 30 270
163 134 29626.4 29630.1 6.066 15:06:17.00 12/19/22 30 268
163 133 29625 29629.9 8.033 15:06:05.00 12/19/22 30 266
163 132 29627.6 29629.8 3.607 15:05:54.00 12/19/22 30 264
163 131 29629.5 29629.5 0 15:05:42.00 12/19/22 30 262
163 130 29625.7 29624.9 -1.311 15:05:31.00 12/19/22 30 260
162 139 29645.3 29646.4 1.803 15:05:04.00 12/19/22 29 258
162 138 29640.7 29641.9 1.967 15:04:51.00 12/19/22 29 256
162 137 29635.9 29639 5.082 15:04:39.00 12/19/22 29 254
162 136 29633.8 29636.4 4.262 15:04:27.00 12/19/22 29 252
162 135 29633.2 29635.6 3.934 15:04:15.00 12/19/22 29 250
162 134 29630 29634.1 6.721 15:04:04.00 12/19/22 29 248
162 133 29632.5 29635.5 4.918 15:03:53.00 12/19/22 29 246
162 132 29627.3 29627.5 0.328 15:03:41.00 12/19/22 29 244
162 131 29631.8 29634 3.607 15:03:29.00 12/19/22 29 242
162 130 29627.9 29629.2 2.131 15:03:17.00 12/19/22 29 240
161 139 29645.6 29646.6 1.639 15:02:21.00 12/19/22 28 238
161 138 29640.9 29642.9 3.279 15:02:10.00 12/19/22 28 236
161 137 29638.3 29640.5 3.607 15:01:58.00 12/19/22 28 234
161 136 29636.1 29638.9 4.59 15:01:44.00 12/19/22 28 232
161 135 29635.6 29638.7 5.082 15:01:32.00 12/19/22 28 230
161 134 29636.4 29638.8 3.934 15:01:21.00 12/19/22 28 228
161 133 29637.8 29639.6 2.951 15:01:10.00 12/19/22 28 226
161 132 29640.7 29639.3 -2.295 15:01:00.00 12/19/22 28 224
161 131 29640.2 29637.8 -3.934 15:00:49.00 12/19/22 28 222
161 130 29634.4 29632.1 -3.77 15:00:37.00 12/19/22 28 220
160 139 29644.9 29646.5 2.623 15:00:09.00 12/19/22 27 218
160 138 29640.4 29643 4.262 14:59:58.00 12/19/22 27 216
160 137 29637.4 29641.7 7.049 14:59:47.00 12/19/22 27 214
160 136 29637.3 29641.6 7.049 14:59:35.00 12/19/22 27 212
160 135 29639.3 29642.5 5.246 14:59:24.00 12/19/22 27 210
160 134 29642.1 29644.3 3.607 14:59:13.00 12/19/22 27 208
160 133 29644.5 29646 2.459 14:59:00.00 12/19/22 27 206
160 132 29647.8 29646.3 -2.459 14:58:48.00 12/19/22 27 204
160 131 29647.5 29642 -9.016 14:58:35.00 12/19/22 27 202
160 130 29639.2 29635.7 -5.738 14:58:24.00 12/19/22 27 200
159 139 29643.3 29646 4.426 14:57:40.00 12/19/22 26 198
159 138 29640.6 29643.7 5.082 14:57:28.00 12/19/22 26 196
159 137 29639 29643.5 7.377 14:57:15.00 12/19/22 26 194
159 136 29638.9 29644 8.361 14:57:04.00 12/19/22 26 192
159 135 29642.3 29646.2 6.393 14:56:52.00 12/19/22 26 190
159 134 29645 29648.2 5.246 14:56:41.00 12/19/22 26 188
159 133 29650.8 29651.1 0.492 14:56:29.00 12/19/22 26 186
159 132 29654 29652.2 -2.951 14:56:16.00 12/19/22 26 184
159 131 29656 29648.5 -12.295 14:56:02.00 12/19/22 26 182
159 130 29639.5 29637.4 -3.443 14:55:49.00 12/19/22 26 180
158 139 29641.6 29645.8 6.885 14:55:19.00 12/19/22 25 178
158 138 29639.6 29644.4 7.869 14:55:08.00 12/19/22 25 176
158 137 29638.4 29644.4 9.836 14:54:56.00 12/19/22 25 174
158 136 29639.7 29645.3 9.18 14:54:45.00 12/19/22 25 172
158 135 29645.1 29649.6 7.377 14:54:34.00 12/19/22 25 170
158 134 29651.7 29653.3 2.623 14:54:23.00 12/19/22 25 168
158 133 29658.1 29656.8 -2.131 14:54:11.00 12/19/22 25 166
158 132 29664.1 29658.2 -9.672 14:54:00.00 12/19/22 25 164
158 131 29662.1 29652.6 -15.574 14:53:48.00 12/19/22 25 162
158 130 29642.3 29639.6 -4.426 14:53:32.00 12/19/22 25 160
157 139 29638.5 29645.8 11.967 14:52:57.00 12/19/22 24 158
157 138 29640.5 29644 5.738 14:52:46.00 12/19/22 24 156
157 137 29636.9 29644.4 12.295 14:52:33.00 12/19/22 24 154
157 136 29642.2 29647.8 9.18 14:52:20.00 12/19/22 24 152
157 135 29649.2 29652.4 5.246 14:52:08.00 12/19/22 24 150
157 134 29654.9 29657.2 3.77 14:51:56.00 12/19/22 24 148
157 133 29663.2 29662.8 -0.656 14:51:45.00 12/19/22 24 146
157 132 29671.3 29663.7 -12.459 14:51:33.00 12/19/22 24 144
157 131 29667.8 29657.1 -17.541 14:51:22.00 12/19/22 24 142
157 130 29646.3 29643 -5.41 14:51:11.00 12/19/22 24 140
156 139 29639.5 29645.7 10.164 14:50:42.00 12/19/22 23 138
156 138 29635.2 29644.2 14.754 14:50:31.00 12/19/22 23 136
156 137 29636.2 29645.4 15.082 14:50:19.00 12/19/22 23 134
156 136 29641.1 29650.4 15.246 14:50:06.00 12/19/22 23 132
156 135 29651.4 29657.1 9.344 14:49:53.00 12/19/22 23 130
156 134 29662 29663 1.639 14:49:39.00 12/19/22 23 128
156 133 29670.3 29669.1 -1.967 14:49:24.00 12/19/22 23 126
156 132 29678.8 29671.2 -12.459 14:49:12.00 12/19/22 23 124
156 131 29677.6 29664.7 -21.148 14:48:59.00 12/19/22 23 122
156 130 29653.6 29647.6 -9.836 14:48:47.00 12/19/22 23 120
155 139 29645.2 29647.1 3.115 14:48:05.00 12/19/22 22 118
155 138 29639.3 29645.1 9.508 14:47:52.00 12/19/22 22 116
155 137 29637.6 29647.5 16.23 14:47:38.00 12/19/22 22 114
155 136 29646.7 29653.5 11.148 14:47:25.00 12/19/22 22 112
155 135 29661.9 29665.1 5.246 14:47:13.00 12/19/22 22 110
155 134 29673.2 29672.9 -0.492 14:47:01.00 12/19/22 22 108
155 133 29679.2 29678.9 -0.492 14:46:49.00 12/19/22 22 106
155 132 29686.8 29678.7 -13.279 14:46:35.00 12/19/22 22 104
155 131 29685.1 29671.3 -22.623 14:46:22.00 12/19/22 22 102
155 130 29655.9 29649 -11.311 14:46:11.00 12/19/22 22 100
154 139 29650.6 29648.5 -3.443 14:45:44.00 12/19/22 21 98
154 138 29644 29647.9 6.393 14:45:32.00 12/19/22 21 96
154 137 29641.4 29650.8 15.41 14:45:21.00 12/19/22 21 94
154 136 29652.7 29659.6 11.311 14:45:10.00 12/19/22 21 92
154 135 29675.9 29673.5 -3.934 14:44:58.00 12/19/22 21 90
154 134 29695 29686.2 -14.426 14:44:47.00 12/19/22 21 88
154 133 29693.9 29691.3 -4.262 14:44:35.00 12/19/22 21 86
154 132 29698.3 29693 -8.689 14:44:22.00 12/19/22 21 84
154 131 29698.7 29683.1 -25.574 14:44:10.00 12/19/22 21 82
154 130 29671.5 29663.5 -13.115 14:43:56.00 12/19/22 21 80
153 139 29645.8 29646.5 1.148 14:43:06.00 12/19/22 20 78
153 138 29645.2 29648.4 5.246 14:42:54.00 12/19/22 20 76
153 137 29645.4 29653 12.459 14:42:42.00 12/19/22 20 74
153 136 29658.1 29663.2 8.361 14:42:30.00 12/19/22 20 72
153 135 29684.9 29682.3 -4.262 14:42:16.00 12/19/22 20 70
153 134 29716.2 29699.8 -26.885 14:42:04.00 12/19/22 20 68
153 133 29719.6 29708.4 -18.361 14:41:52.00 12/19/22 20 66
153 132 29719.8 29710.7 -14.918 14:41:40.00 12/19/22 20 64
153 131 29723.7 29702.1 -35.41 14:41:26.00 12/19/22 20 62
153 130 29686.7 29676.9 -16.066 14:41:13.00 12/19/22 20 60
152 139 29639.5 29644.6 8.361 14:40:44.00 12/19/22 19 58
152 138 29642.3 29648.2 9.672 14:40:31.00 12/19/22 19 56
152 137 29648.8 29654.2 8.852 14:40:17.00 12/19/22 19 54
152 136 29660.2 29665.5 8.689 14:40:04.00 12/19/22 19 52
152 135 29682.6 29684.1 2.459 14:39:52.00 12/19/22 19 50
152 134 29717.7 29707.6 -16.557 14:39:39.00 12/19/22 19 48
152 133 29743.2 29724.5 -30.656 14:39:27.00 12/19/22 19 46
152 132 29752.3 29733.5 -30.82 14:39:16.00 12/19/22 19 44
152 131 29761.4 29730.2 -51.148 14:39:02.00 12/19/22 19 42
152 130 29722.1 29698.1 -39.344 14:38:49.00 12/19/22 19 40
151 139 29637.3 29643.6 10.328 14:37:54.00 12/19/22 18 38
151 138 29642.8 29648.1 8.689 14:37:43.00 12/19/22 18 36
151 137 29648.2 29653.8 9.18 14:37:29.00 12/19/22 18 34
151 136 29656.9 29663.5 10.82 14:37:17.00 12/19/22 18 32
151 135 29674.6 29680.1 9.016 14:37:06.00 12/19/22 18 30
151 134 29701.9 29701.3 -0.984 14:36:55.00 12/19/22 18 28
151 133 29739.3 29726.2 -21.475 14:36:42.00 12/19/22 18 26
151 132 29781.9 29755.7 -42.951 14:36:28.00 12/19/22 18 24
151 131 29808.1 29761.9 -75.738 14:36:15.00 12/19/22 18 22
151 130 29769.6 29733.5 -59.18 14:36:02.00 12/19/22 18 20
150 139 29640.6 29645.3 7.705 14:35:24.00 12/19/22 17 18
150 138 29645.8 29649.7 6.393 14:35:03.00 12/19/22 17 16
150 137 29650.5 29654.5 6.557 14:34:52.00 12/19/22 17 14
150 136 29654.6 29661.2 10.82 14:34:40.00 12/19/22 17 12
150 135 29664.8 29673.3 13.934 14:34:29.00 12/19/22 17 10
150 134 29689 29695.5 10.656 14:34:16.00 12/19/22 17 8
150 133 29723 29726 4.918 14:34:03.00 12/19/22 17 6
150 132 29779.9 29766.6 -21.803 14:33:51.00 12/19/22 17 4
150 131 29852.3 29791.8 -99.18 14:33:32.00 12/19/22 17 2
150 130 29832.3 29767.3 -106.557 14:33:15.00 12/19/22 17 0
